,t,s22,s23,s24,s25,s26,s27,s28,s43,s44,s51,s77,s83,s90,s104,s112,s118,s135,s155,s171,s189,s209,s245,s265,s296,s329,s344,s359,s372,s398,s438,s454,s455,s520,s530,s545,s570,s602,s609,s10,s11,s12,s13,s14,s16,s25_C,s36,s39,s53,s74,s80,s94,s105,s115,s125,s138,s154,s167,s192,s226,s241,s272,s299,s326,s341,s356,s374,s401,s437,s464,s490,s522,s542,s575,s617,s639,T,density,Y_He,Y_Ne,Y_propane(1),Y_H(2),Y_H2(6),Y_CH3(14),Y_CH4(15),Y_C2H6(36),Y_C2H5(37),Y_C2H4(38),Y_C2H3(41),Y_C3H3(66),Y_NC3H7(92),Y_IC3H7(93),Y_C3H5-A(94),Y_C3H6(95),Y_C3H5(101),Y_C4H5(106),Y_C4H5(107),Y_C3H4(167),Y_C3H4(169),Y_PC4H9(183),Y_SC4H9(184),Y_C4H8(189),Y_C4H8(190),Y_C4H7(191),Y_C4H7(192),Y_C4H7(193),Y_C4H6(195),Y_IC4H9(273),Y_C6H10(342),Y_C6H9(343),Y_C5H9(399),Y_C5H9(400),Y_C5H8(403),Y_C5H7(404),Y_C5H9(405),Y_C5H9(407),Y_C5H11(421),Y_C5H11(422),Y_C5H9(428),Y_C5H11(537),Y_C5H11(540),Y_C5H10(541),Y_C4H6(770),Y_C4H5(774),Y_C4H7(777),Y_C4H5(781),Y_C4H5(793),Y_C3H4(801)
56,0.00010992010653328316,-1.5978066405569194e-09,0.0,-8.703953660917537e-13,0.37041518265463913,2.979054158931704e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4140353213045105e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4204442942038448e-10,-4.1074914498727615e-12,0.0,0.0,6.656262519414777e-13,2.1419613452415355e-11,-3.062364782318348e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.3664505977092281,0.0,0.0,2.5993691882998826e-14,5.903378867780581e-09,5.5426876014727114e-08,1.9637956501788046e-10,2.2073529553127734e-12,0.9999991396209104,7.961357195198888e-07,2.714502011100517e-09,1.8233810771735654e-17,2.891257232398553e-39,6.814045052402275e-21,8.064351225574821e-19,3.4003373123889084e-26,3.53693926407318e-21,5.474378114646225e-29,2.635680049234509e-35,1.4929317123486347e-34,2.810488766605858e-32,3.606975841484487e-32,2.8152435313233044e-18,1.0611597077852447e-20,1.6380890495698784e-20,1.4139719558321813e-23,1.5514601061247492e-27,9.957928384838759e-28,6.564999002899921e-30,1.6055970909397196e-27,4.0420827398222064e-26,5.450860700999396e-44,1.141609829436074e-44,2.1329294366209488e-39,1.0487950967341047e-37,3.336354901407909e-40,1.0506170678899876e-47,9.293703629231644e-42,1.3786275941690398e-39,5.880309188604018e-32,4.1809790216840474e-30,1.1659059205135138e-38,3.4473354346799494e-30,3.8282600629731556e-30,1.931788716623694e-44,2.1272946602330324e-31,1.1117517092858648e-40,1.5506521458984692e-29,1.5786225203257917e-38,1.0174000157691612e-39,2.510160907282762e-41
57,0.00011465444688268882,-1.7251140046382963e-09,0.0,-9.429503973330495e-13,0.3531460390400158,2.9060489192096286e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.447415557609675e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4829279898507775e-10,-4.4686069208391035e-12,0.0,0.0,7.253870374519405e-13,2.2350507625879765e-11,-2.964676417660427e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.3664505976348027,0.0,0.0,2.886832431165954e-14,5.482056844070912e-09,5.62826113664749e-08,2.04030948171691e-10,2.401979040058888e-12,0.9999991268511933,8.082788052323705e-07,2.8988711464341364e-09,1.9457989455613605e-17,3.5265340017372843e-39,7.692564779690531e-21,8.953972228540208e-19,3.984096419839503e-26,4.134804227623006e-21,6.403952009793412e-29,3.169136238779153e-35,1.8018053333246462e-34,3.4614827825964544e-32,4.440659989134011e-32,3.200795837024665e-18,1.2644490537868896e-20,1.9544318303170257e-20,1.7655894727523402e-23,1.8313837402117078e-27,1.1744058992375034e-27,7.647353711645419e-30,1.931555247437602e-27,5.0352092514626185e-26,7.269339113949541e-44,1.5475499580564205e-44,2.8943804095103446e-39,1.3517476372218515e-37,4.5291684131424706e-40,1.4060387533706975e-47,1.2538540084140013e-41,1.804619803269276e-39,7.54163779676566e-32,5.180744740548217e-30,1.4703456700115103e-38,4.1965277262578385e-30,4.612249859813447e-30,2.697592653327858e-44,2.583940638499499e-31,1.3287974889989739e-40,1.8295636294121208e-29,1.919838868186378e-38,1.2239139417728402e-39,3.0971651553436194e-41
58,0.00011938878723209447,-1.8432662235361985e-09,0.0,-1.0476245224263084e-12,0.33656176171029895,2.8294510622632187e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.473624556402015e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5455187419168722e-10,-4.8432652743790805e-12,0.0,0.0,7.869148016126699e-13,2.3250976360531754e-11,-2.865352594268434e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.36645059755931264,0.0,0.0,3.18954731112166e-14,5.091351701928816e-09,5.7077314868210336e-08,2.115689099046109e-10,2.603981582726212e-12,0.9999991149917692,8.195394312950868e-07,3.085927882959815e-09,2.0670269837916472e-17,4.2520701799140295e-39,8.631474198336716e-21,9.890338450128441e-19,4.629223702609991e-26,4.8004689108716716e-21,7.429077255750692e-29,3.7691725953031934e-35,2.151016258689054e-34,4.220182887651943e-32,5.411696778005298e-32,3.615994109568657e-18,1.4943841829027826e-20,2.3128814512336917e-20,2.1827801364224275e-23,2.1411029384126514e-27,1.3717492916662057e-27,8.830000566628121e-30,2.3015660411149495e-27,6.210076995964099e-26,9.540962633770913e-44,2.0646608241708448e-44,3.8688927575835593e-39,1.7192377072691094e-37,6.0564465127144166e-40,1.8507422311698357e-47,1.667141162009602e-41,2.3308077471107994e-39,9.561040235173417e-32,6.355220358984964e-30,1.8318687894981398e-38,5.0583633582828575e-30,5.504360815507865e-30,3.7076162990422997e-44,3.1064199810029117e-31,1.5719898356948856e-40,2.137826701162024e-29,2.308084052803409e-38,1.4562932169668335e-39,3.7820799707667665e-41
59,0.00012412312758150012,-1.9529193149913327e-09,0.0,-1.1248255925437334e-12,0.32064439046739995,2.750003858815617e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4927902647718012e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6082164777945854e-10,-5.2312547901880925e-12,0.0,0.0,8.501059056040116e-13,2.4120637031290187e-11,-2.7651469838886025e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.36645059748283504,0.0,0.0,3.5073400177633896e-14,4.729038694342154e-09,5.781542162491099e-08,2.1899786216688494e-10,2.8132524726282326e-12,0.9999991039764865,8.299817297897826e-07,3.2754769016164517e-09,2.1867272953622377e-17,5.073006704775767e-39,9.631346462641774e-21,1.0872855829613987e-18,5.337783539770366e-26,5.5380508948174056e-21,8.552614294444223e-29,4.438230705110165e-35,2.5424264905168063e-34,5.097398731336157e-32,6.533725363787541e-32,4.061187905314796e-18,1.7528700716676065e-20,2.7165758179386456e-20,2.673904257127208e-23,2.481199012192486e-27,1.5881259533155362e-27,1.0113393969507019e-29,2.7184959196662303e-27,7.589059737912623e-26,1.2340459414823728e-43,2.7145752979887995e-44,5.100369738580805e-39,2.1601696157059195e-37,7.987344414408283e-40,2.3992712151432684e-47,2.187130531073279e-41,2.973623099138499e-39,1.1992992925403448e-31,7.72413423224997e-30,2.2570169961513202e-38,6.0423097198829415e-30,6.512262522927429e-30,5.022140965084978e-44,3.6994542626818086e-31,1.8423078047806304e-40,2.4759249093946246e-29,2.745796947113537e-38,1.7154951153712424e-39,4.574769473499393e-41
60,0.0001288574679309058,-2.0546856493222594e-09,0.0,-1.1805594409032392e-12,0.30537582659984136,2.668374857133038e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5090187046072507e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6710211241844457e-10,-5.632372186387741e-12,0.0,0.0,9.148611335156788e-13,2.495932364230466e-11,-2.6647123577492917e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.36645059740544145,0.0,0.0,3.8400274378393296e-14,4.393054711874212e-09,5.850104447232121e-08,2.2632237933819208e-10,3.0296879969069e-12,0.9999990937440009,8.396651721670855e-07,3.4673370787719713e-09,2.304605380563387e-17,5.994017453503526e-39,1.0692764642885742e-20,1.190090253265767e-18,6.111640948882414e-26,6.3517085642760136e-21,9.777087761744214e-29,5.178320126690257e-35,2.9776769594216215e-34,6.10426207964933e-32,7.820763564943214e-32,4.53665843920258e-18,2.0418204989591257e-20,3.1686869968454964e-20,3.2479006864474157e-23,2.852063194977746e-27,1.8237125276245757e-27,1.1497368193159798e-29,3.1851303000237167e-27,9.195937908222281e-26,1.574787858966158e-43,3.5213695624659453e-44,6.638542544563086e-39,2.683948041076502e-37,1.0400261560201147e-39,3.067052138238197e-47,2.834045953109681e-41,3.75099991085141e-39,1.4896889763828538e-31,9.308210240447302e-30,2.7525558659737994e-38,7.157939006825945e-30,7.643570187331682e-30,6.712231644971809e-44,4.367658900002208e-31,2.1405926446434207e-40,2.8441434775097524e-29,3.2351577751063577e-38,2.0023088534882203e-39,5.485380795521381e-41
61,0.00013359180828031143,-2.1491321096101408e-09,0.0,-1.2515369379445437e-12,0.2907378789526821,2.5851609711425653e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5225638524286528e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7339326073598938e-10,-6.0464227415269894e-12,0.0,0.0,9.810857961243398e-13,2.5767057382191137e-11,-2.564611269796632e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.3664505973271982,0.0,0.0,4.18742002712018e-14,4.081486543283353e-09,5.913799738815288e-08,2.3354711892222396e-10,3.2531889536897643e-12,0.9999990842374253,8.486449078994471e-07,3.6613404546134214e-09,2.4204074834602856e-17,7.019286830509e-39,1.1816336768626392e-20,1.297383806968956e-18,6.952467541649947e-26,7.245640275384845e-21,1.1104698995815227e-28,5.991018872307538e-35,3.4581827006792674e-34,7.252191929297033e-32,9.287161513603085e-32,5.042623707698502e-18,2.3631533732060347e-20,3.672414412427646e-20,3.914288767269567e-23,3.2539034424519365e-27,2.0785641080055754e-27,1.298117644806998e-29,3.7041629250468374e-27,1.1055884111103997e-25,1.9848089852926257e-43,4.511592827989841e-44,8.539275153753017e-39,3.3004373256700898e-37,1.338333932841854e-39,3.870248942759972e-47,3.6305562776331746e-41,4.682380116652124e-39,1.8337164704037423e-31,1.1129142519790582e-29,3.325445506582021e-38,8.41490514620515e-30,8.905827559860009e-30,8.860957824367554e-44,5.115522308502248e-31,2.4675486401297856e-40,3.24257663539372e-29,3.7780781755005597e-38,2.317355646696596e-39,6.524310082533224e-41
62,0.0001383261486297171,-2.236775526394396e-09,0.0,-1.3491071089241827e-12,0.27671230829570537,2.500895182163484e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5312834028499986e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.796950854547509e-10,-6.473220375379921e-12,0.0,0.0,1.0486897839075416e-12,2.6544020273481023e-11,-2.465325718825138e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.36645059724816686,0.0,0.0,4.549324250318288e-14,3.792559988498205e-09,5.972981720272835e-08,2.406767574787946e-10,3.483660696392245e-12,0.9999990754040069,8.569720785229619e-07,3.857331276525883e-09,2.5339178317211086e-17,8.152499780510935e-39,1.3002708155226317e-20,1.4091011030208238e-18,7.861749061522812e-26,8.224083842297693e-21,1.2537340996217551e-28,6.877481134794751e-35,3.98513211783081e-34,8.552860932609755e-32,1.0947557227316873e-31,5.579243447388245e-18,2.7187864461843813e-20,4.230978566107005e-20,4.683168925999675e-23,3.68675354889444e-27,2.352620468302868e-27,1.4563536552054876e-29,4.278187234464572e-27,1.3195444780404453e-25,2.4730217896815245e-43,5.714275280601728e-44,1.0864842466291967e-38,4.0199187894857775e-37,1.7034918302048056e-39,4.825604213706035e-47,4.601885425052271e-41,5.788710910408158e-39,2.2383403430494216e-31,1.3209570347869823e-29,3.982812430650775e-38,9.822924325396755e-30,1.030649316780025e-29,1.1564669996994808e-43,5.947388375817707e-31,2.8237457456293413e-40,3.671137301064525e-29,4.376196637219084e-38,2.661091601659939e-39,7.70216983760363e-41
63,0.00014306048897912274,-2.318125589828873e-09,0.0,-1.451505130223416e-12,0.2632808701986647,2.4160519729374795e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5347617734388023e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8600757930759214e-10,-6.912587683323272e-12,0.0,0.0,1.1175875819475191e-12,2.7290531598179883e-11,-2.3672658850633955e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.3664505971684046,0.0,0.0,4.9255446374223644e-14,3.5246297601443586e-09,6.027978373648062e-08,2.477159392122819e-10,3.721013123696943e-12,0.999999067194826,8.646941089138028e-07,4.055165111833325e-09,2.6449558418059694e-17,9.396843068169753e-39,1.4252571188089783e-20,1.5251765586836454e-18,8.840794135273007e-26,9.29131627282777e-21,1.4076615213680797e-28,7.838451241619966e-35,4.5594898404405125e-34,1.001816337777817e-31,1.2816834414293e-31,6.146623893650205e-18,3.110633399108326e-20,4.8476152591384964e-20,5.565222022883362e-23,4.150484164348864e-27,2.6457135046495558e-27,1.6242680257932967e-29,4.909689623192165e-27,1.5642518388571761e-25,3.0487027899138137e-43,7.160915410806649e-44,1.3684180745424021e-38,4.853046907781748e-37,2.1463953445111346e-39,5.950271448348084e-47,5.775912293583464e-41,7.092434681721659e-39,2.7110444829372945e-31,1.557305351635612e-29,4.731922402075874e-38,1.139175888196271e-29,1.1852929633130907e-29,1.4934328862513606e-43,6.867442200715782e-31,3.209624022776905e-40,4.129568680192068e-29,5.030878716125294e-38,3.033813049429233e-39,9.029757848518211e-41
64,0.0001477948293285284,-2.3936262368795872e-09,0.0,-1.5348459230121591e-12,0.2504253560619195,2.3310514590074547e-07,-1.7367897522938375e-26,1.4434837171707852e-25,5.22783995672532e-30,3.8207713067892835e-30,1.1215950266392738e-38,1.7727528442192833e-29,7.311500648452239e-30,1.6596072089762394e-36,9.286086377695401e-39,3.383822830151469e-39,2.5320772736489375e-30,5.14166244566711e-33,-2.849435174244132e-38,2.133542899348706e-34,-9.072795029250665e-45,1.5349929672254687e-11,2.4259966984011516e-45,5.498872653777229e-44,-5.6688326862611123e-39,3.23743492067406e-50,-3.799769188992692e-48,-3.648890154106335e-49,-2.8490225961910695e-56,1.6446219990139648e-61,-4.5463886982310294e-51,-1.0288763363171396e-54,9.006836769507123e-58,-2.4332503486734415e-47,-1.1288091097290597e-66,-2.034654873404082e-47,-1.4689656533974623e-52,6.486691025930203e-49,-2.251604983885197e-52,-1.9233073504410634e-10,-7.364355846987705e-12,3.4572278254269084e-35,4.0626116204873705e-36,1.1876982114771214e-12,2.8007026986219712e-11,-2.2707780234408198e-07,3.14761393277406e-36,1.2101058428622032e-36,-1.6879729340610828e-45,-1.71527981203112e-36,-1.1282402222582832e-35,5.080392508679609e-43,1.3475546990486426e-44,1.0515342753139091e-35,-2.2839314463166687e-43,2.261735205962546e-41,-2.696666219224163e-43,-5.2344882421007854e-42,2.4411667025126783e-50,-2.81700895488576e-29,7.739384497877856e-53,7.193957403645023e-46,-3.961929815657224e-46,4.221087013988297e-57,-2.688120300522141e-54,2.1903346102764114e-54,-9.093800541544997e-63,-1.0116436620186149e-62,5.103220801157385e-57,-9.417546457897514e-54,-4.870537441865966e-56,9.61478216500603e-48,-6.293605036446823e-50,9.090169999552422e-60,1.1450444317424949e-49,-1.9604170585797778e-59,1000.0,0.36645059708796435,0.0,0.0,5.315885511610557e-14,3.276170117488475e-09,6.079093847619588e-08,2.546692354058375e-10,3.965160625744149e-12,0.9999990595645181,8.718549774222318e-07,4.2547080249626915e-09,2.7533733421562486e-17,1.0755016065319794e-38,1.5566672931930176e-20,1.6455446946089753e-18,9.890743902311417e-26,1.0451653703604644e-20,1.5723849607407806e-28,8.874282494499169e-35,5.1820025713603975e-34,1.1660184906515542e-31,1.491008274096728e-31,6.744822316919278e-18,3.540600282314329e-20,5.525570295182588e-20,6.571707571234368e-23,4.644815223285396e-27,2.957575570241528e-27,1.801640301830319e-29,5.601044426552123e-27,1.8426330589263051e-25,3.721427905092746e-43,8.885448435049692e-44,1.7073109942132227e-38,5.8108051881902e-37,2.6790386399758405e-39,7.261651993077483e-47,7.183260416200797e-41,8.617472478475023e-39,3.259847291271904e-31,1.8244048451695975e-29,5.580154916065365e-38,1.3131204274843016e-29,1.3552395673299026e-29,1.9096889538503202e-43,7.8796988973584455e-31,3.6254984869697904e-40,4.6174572930931086e-29,5.7432213848656e-38,3.4356638116156305e-39,1.051802787732322e-40
65,0.00015252916967793405,-2.4637100093001765e-09,0.0,-1.6177900571848092e-12,0.23812763207256923,2.2462641914623884e-07,1.0774863112540124e-26,-2.364034072199986e-26,2.1606564917761585e-30,-7.177813707782349e-30,-2.2673640346307135e-38,-2.636816668509248e-29,-1.0882852655456086e-28,-2.212579604158611e-36,-3.509333687924025e-38,-1.8573913215019875e-38,-4.628756159255743e-29,2.7149005375010018e-34,6.314282585491364e-38,-1.6404112600135042e-34,7.816229028420435e-45,1.532695949189584e-11,-3.4759119557618804e-45,-2.6859295136750747e-43,6.279538143792224e-39,-3.7148076352699706e-50,1.3545564448345106e-47,1.7233937420531566e-49,6.40467150216069e-56,-9.346741435661406e-61,8.969549462691672e-51,4.326760390264067e-53,-1.079964084658768e-56,4.3219385508572056e-47,3.4069093485410937e-66,1.6451880037303754e-47,8.936629058961795e-53,-9.487513795964709e-48,1.3767592156460274e-52,-1.98664545404216e-10,-7.82836444858386e-12,-1.8033970425768037e-35,-6.296663488456065e-36,1.2589450820026437e-12,2.869403975134912e-11,-2.1761515894502886e-07,5.009204452102826e-37,-4.7863831445028896e-36,3.133502249176445e-45,1.319452361121462e-35,4.2909221416609506e-35,9.761569422440793e-44,3.4559275937409993e-43,4.0500672848183586e-35,-4.19831134595499e-43,1.482243551557684e-41,-4.595419751685749e-43,-2.967468473919821e-41,1.7309718301532597e-49,-6.752179962506774e-29,1.2789608875325183e-52,2.447245068946529e-45,4.486210503970382e-46,-1.5605388019973423e-55,-8.3169220980216e-55,-9.152089228736849e-54,1.1711974834676523e-62,-3.9013181991122365e-62,-1.0422779586189606e-56,2.42175838839065e-53,2.098647254916333e-55,8.468476920588951e-48,-1.106479230488548e-49,5.394820374659305e-59,2.715432613591945e-49,-4.475015402382669e-61,1000.0,0.3664505970068953,0.0,0.0,5.720152420123192e-14,3.0457661814472342e-09,6.126610189312787e-08,2.6154111241158773e-10,4.216021995072526e-12,0.9999990524710151,8.784954663496034e-07,4.4558358144777875e-09,2.859051834955358e-17,1.2229252684130875e-38,1.694582014067111e-20,1.7701405839301995e-18,1.1012582150091438e-25,1.1709451455427145e-20,1.7480117356054863e-28,9.984961334178188e-35,5.853207732789064e-34,1.349117408324102e-31,1.7242560695947413e-31,7.373851335894949e-18,4.0105822892009486e-20,6.268094637452111e-20,7.714460929701516e-23,5.169329871076761e-27,3.287848725212433e-27,1.9882119887801536e-29,6.354510450957583e-27,2.1577406648594658e-25,4.501005710926543e-43,1.0924196613668605e-43,2.1114527862165353e-38,6.904462143053662e-37,3.314547470339501e-39,8.777205957057432e-47,8.857377232220509e-41,1.0389200676581219e-38,3.89331003728107e-31,2.1247885310190297e-29,6.534978732413032e-38,1.5051078884869978e-29,1.5412040985268957e-29,2.419671522725656e-43,8.987995161990091e-31,4.0715704631187695e-40,5.134247404890567e-29,6.514060994844069e-38,3.866644491756172e-39,1.2178062222070477e-40
66,0.0001572635100273397,-2.5287860813338707e-09,0.0,-1.7180152981692664e-12,0.2263696758240866,2.162015637316349e-07,3.676995677032493e-26,-9.813129340400925e-25,-2.5477014583286765e-29,-5.4177781022921836e-30,-1.3135101927047533e-38,2.9021971502359357e-29,2.386686673317127e-28,-1.928154703975599e-36,3.3814135877653384e-38,4.806401287916068e-38,8.899958666230309e-29,-2.4363173018757654e-32,2.7709664300651367e-38,-4.637742084345284e-34,1.8359424888936952e-44,1.5279358556636742e-11,-5.5210977934888094e-45,3.262661371956123e-43,1.0930069773933086e-38,-7.687301135427894e-50,-1.4458816413507788e-47,1.2923562595376956e-48,2.1466689590598803e-56,1.5526777059916012e-60,7.076280799915471e-51,-1.146408425399103e-52,2.2336033569213566e-56,2.8106028139001555e-46,-4.7270944318552945e-66,2.974307490721912e-47,3.1219258249891624e-52,1.237692429604565e-47,4.788092981225701e-52,-2.0500900313358015e-10,-8.304461159474085e-12,-7.746848105931076e-35,-8.147295760205953e-36,1.3312559307678932e-12,2.93521843726225e-11,-2.0836256658192888e-07,-3.0816421760582237e-37,3.852019576796399e-36,1.97376021977069e-45,4.2893850212164004e-36,-9.291642870240884e-35,-1.020023760516909e-42,3.5803583597279325e-43,-1.5559726335595306e-34,-8.801615441047968e-44,8.276752835015969e-42,-2.626967899273681e-43,-5.46501204547946e-41,2.8293780242767062e-49,-5.603812077910953e-29,9.634522690424117e-53,4.7717466563018443e-45,1.0475340704777848e-45,3.0281787168574257e-55,1.682925721454473e-53,7.34848280392638e-54,2.1838833705908096e-62,-3.2690005927125753e-62,-7.868575871414707e-57,-2.879092188437155e-54,-1.343611073986958e-55,1.67057058132326e-47,-8.5510704545605735e-50,8.045937657051563e-59,2.9663279956322547e-49,2.74433738424241e-59,1000.0,0.36645059692524284,0.0,0.0,6.138153318682423e-14,2.8321058808987114e-09,6.17078895015796e-08,2.683359074702827e-10,4.4735203102565475e-12,0.9999990458753059,8.846533942055797e-07,4.658433305633827e-09,2.961899845084163e-17,1.3821350109003793e-38,1.8390882840057533e-20,1.8989002226271173e-18,1.2207145829331282e-25,1.3069104204054934e-20,1.934625600132531e-28,1.117013389967157e-34,6.573443985957406e-34,1.5523515867433582e-31,1.9829661117478566e-31,8.033682986596335e-18,4.5224608458638465e-20,7.07843999623589e-20,9.005889565457888e-23,5.723488961775671e-27,3.636094332033625e-27,2.1836917132025297e-29,7.17222892487642e-27,2.5127541496729465e-25,5.3974105574371036e-43,1.3315804704528325e-43,2.5898576594380817e-38,8.145528517412014e-37,4.0672078444134024e-39,1.051428229390384e-46,1.0834603323857948e-40,1.243442301049983e-38,4.6205443970028766e-31,2.461074615925713e-29,7.60393060288356e-38,1.7161216304895284e-29,1.7438902724857441e-29,3.039704263715698e-43,1.0195983338378558e-30,4.5479294113990096e-40,5.679256103234504e-29,7.343984220525788e-38,4.326622838073622e-39,1.4021046208096004e-40
